"YEAR","LAT","LON","Mes","ALLSKY_SFC_SW_DWN","PS","RH2M","T2M_MAX","T2M_MIN","WS2M","Month","RAD_ESTIMADA","ET_CALCULADA"
2004,17.5442,-93.5998,"OCT",4.793,99.07,89.63,31.74,20.24,1.82,10,4.793,4.22616044561548
2004,17.5442,-93.5998,"NOV",4.4354,99.36,88.72,31.87,15.31,2.41,11,4.4354,4.41628570159414
2004,17.5442,-93.5998,"DEC",3.3871,99.61,89.84,29.2,13.38,2.57,12,3.3871,3.95104662044306
2004,17.6463,-93.6849,"JAN",3.4747,99.51,89.94,28.88,14.91,2.76,1,3.4747,4.26393522312647
2004,17.6463,-93.6849,"FEB",4.151,99.44,87.29,30.86,14.74,2.69,2,4.151,4.55409919368719
2004,17.6463,-93.6849,"MAR",4.6776,99.38,85.58,32.58,15.7,2.5,3,4.6776,4.77407781443819
2004,17.6463,-93.6849,"APR",5.8358,99.15,75.41,36.24,16.28,2.3,4,5.8358,5.28039956032419
2004,17.6463,-93.6849,"MAY",4.9646,99.12,82.33,35.5,20.87,2.73,5,4.9646,6.00651118611125
2004,17.6463,-93.6849,"JUN",5.7091,99.13,84.62,32.32,21.78,1.77,6,5.7091,4.57149427808158
2004,17.6463,-93.6849,"JUL",5.7965,99.18,85.97,31.53,21.28,1.79,7,5.7965,4.49362883917781
2004,17.6463,-93.6849,"AUG",5.7986,99.19,86.41,32.94,22.63,1.83,8,5.7986,4.7490772638037
2004,17.6463,-93.6849,"SEP",5.2464,99.03,89.91,31.22,22.07,1.55,9,5.2464,4.05462897697736
2004,17.6463,-93.6849,"OCT",4.793,99.07,89.63,31.74,20.24,1.82,10,4.793,4.2257139554559
2004,17.6463,-93.6849,"NOV",4.4354,99.36,88.72,31.87,15.31,2.41,11,4.4354,4.41561998878311
2004,17.6463,-93.6849,"DEC",3.3871,99.61,89.84,29.2,13.38,2.57,12,3.3871,3.9504371034326
2004,17.6515,-93.4652,"JAN",3.4747,99.51,89.94,28.88,14.91,2.76,1,3.4747,4.26390655567088
2004,17.6515,-93.4652,"FEB",4.151,99.44,87.29,30.86,14.74,2.69,2,4.151,4.55407639543063
2004,17.6515,-93.4652,"MAR",4.6776,99.38,85.58,32.58,15.7,2.5,3,4.6776,4.77406540446627
2004,17.6515,-93.4652,"APR",5.8358,99.15,75.41,36.24,16.28,2.3,4,5.8358,5.28039778559868
2004,17.6515,-93.4652,"MAY",4.9646,99.12,82.33,35.5,20.87,2.73,5,4.9646,6.006518825358
2004,17.6515,-93.4652,"JUN",5.7091,99.13,84.62,32.32,21.78,1.77,6,5.7091,4.57150831610138
2004,17.6515,-93.4652,"JUL",5.7965,99.18,85.97,31.53,21.28,1.79,7,5.7965,4.49364089015768
2004,17.6515,-93.4652,"AUG",5.7986,99.19,86.41,32.94,22.63,1.83,8,5.7986,4.74908125592723
2004,17.6515,-93.4652,"SEP",5.2464,99.03,89.91,31.22,22.07,1.55,9,5.2464,4.05462024667191
2004,17.6515,-93.4652,"OCT",4.793,99.07,89.63,31.74,20.24,1.82,10,4.793,4.22569115531567
2004,17.6515,-93.4652,"NOV",4.4354,99.36,88.72,31.87,15.31,2.41,11,4.4354,4.41558599518146
2004,17.6515,-93.4652,"DEC",3.3871,99.61,89.84,29.2,13.38,2.57,12,3.3871,3.95040597470069
2004,17.7614,-93.792,"JAN",3.4747,101.25,88.6,29.11,16.71,3.1,1,3.4747,4.86296194411989
2004,17.7614,-93.792,"FEB",4.151,101.18,85.74,31.01,16.47,2.91,2,4.151,5.04067566634756
2004,17.7614,-93.792,"MAR",4.6776,101.12,83.49,32.21,17.5,2.95,3,4.6776,5.48208681977961
2004,17.7614,-93.792,"APR",5.8358,100.86,75.83,36.87,18.75,2.51,4,5.8358,5.88023146235774
2004,17.7614,-93.792,"MAY",4.9646,100.83,81.86,35.3,22.55,3.18,5,4.9646,6.8099480837794
2004,17.7614,-93.792,"JUN",5.7091,100.83,83.92,32.56,23.4,2.48,6,5.7091,5.74007864829669
2004,17.7614,-93.792,"JUL",5.7965,100.88,84.1,32.19,23.01,2.36,7,5.7965,5.51379014150073
2004,17.7614,-93.792,"AUG",5.7986,100.88,84.24,32.96,24.38,2.48,8,5.7986,5.87434227568444
2004,17.7614,-93.792,"SEP",5.2464,100.72,87.09,31.38,23.36,1.84,9,5.2464,4.62200686012044
2004,17.7614,-93.792,"OCT",4.793,100.77,88.27,32.11,21.41,2.39,10,4.793,5.13431118658409
2004,17.7614,-93.792,"NOV",4.4354,101.09,86.24,31.76,17.08,2.83,11,4.4354,5.1045240604544
2004,17.7614,-93.792,"DEC",3.3871,101.35,86.56,29.5,15.65,2.9,12,3.3871,4.62567416539717
2004,17.8059,-93.6163,"JAN",3.4747,101.25,88.6,29.11,16.71,3.1,1,3.4747,4.86271291421415
2004,17.8059,-93.6163,"FEB",4.151,101.18,85.74,31.01,16.47,2.91,2,4.151,5.04047638948772
2004,17.8059,-93.6163,"MAR",4.6776,101.12,83.49,32.21,17.5,2.95,3,4.6776,5.48198068916037
2004,17.8059,-93.6163,"APR",5.8358,100.86,75.83,36.87,18.75,2.51,4,5.8358,5.88021502798007
2004,17.8059,-93.6163,"MAY",4.9646,100.83,81.86,35.3,22.55,3.18,5,4.9646,6.81001212017891
2004,17.8059,-93.6163,"JUN",5.7091,100.83,83.92,32.56,23.4,2.48,6,5.7091,5.7401951133387
2004,17.8059,-93.6163,"JUL",5.7965,100.88,84.1,32.19,23.01,2.36,7,5.7965,5.51389221613935
2004,17.8059,-93.6163,"AUG",5.7986,100.88,84.24,32.96,24.38,2.48,8,5.7986,5.87437512471159
2004,17.8059,-93.6163,"SEP",5.2464,100.72,87.09,31.38,23.36,1.84,9,5.2464,4.62193087546087
2004,17.8059,-93.6163,"OCT",4.793,100.77,88.27,32.11,21.41,2.39,10,4.793,5.13411822530217
2004,17.8059,-93.6163,"NOV",4.4354,101.09,86.24,31.76,17.08,2.83,11,4.4354,5.10423163141719
2004,17.8059,-93.6163,"DEC",3.3871,101.35,86.56,29.5,15.65,2.9,12,3.3871,4.62539913433085
2004,17.832,-93.9129,"JAN",3.4747,101.25,88.6,29.11,16.71,3.1,1,3.4747,4.86256659462315
2004,17.832,-93.9129,"FEB",4.151,101.18,85.74,31.01,16.47,2.91,2,4.151,5.04035931315914
2004,17.832,-93.9129,"MAR",4.6776,101.12,83.49,32.21,17.5,2.95,3,4.6776,5.48191831393464
2004,17.832,-93.9129,"APR",5.8358,100.86,75.83,36.87,18.75,2.51,4,5.8358,5.88020525933494
2004,17.832,-93.9129,"MAY",4.9646,100.83,81.86,35.3,22.55,3.18,5,4.9646,6.81004957451424
2004,17.832,-93.9129,"JUN",5.7091,100.83,83.92,32.56,23.4,2.48,6,5.7091,5.7402632926677
2004,17.832,-93.9129,"JUL",5.7965,100.88,84.1,32.19,23.01,2.36,7,5.7965,5.51395195751925
2004,17.832,-93.9129,"AUG",5.7986,100.88,84.24,32.96,24.38,2.48,8,5.7986,5.87439426757547
2004,17.832,-93.9129,"SEP",5.2464,100.72,87.09,31.38,23.36,1.84,9,5.2464,4.62188617380056
2004,17.832,-93.9129,"OCT",4.793,100.77,88.27,32.11,21.41,2.39,10,4.793,5.13400485342533
2004,17.832,-93.9129,"NOV",4.4354,101.09,86.24,31.76,17.08,2.83,11,4.4354,5.10405982165812
2004,17.832,-93.9129,"DEC",3.3871,101.35,86.56,29.5,15.65,2.9,12,3.3871,4.62523753001252
2004,17.8343,-93.3898,"JAN",3.4747,101.03,88.79,30.03,15.66,2.45,1,3.4747,4.22188460786663
2004,17.8343,-93.3898,"FEB",4.151,100.96,86.2,32.12,15.94,2.32,2,4.151,4.47168332412134
2004,17.8343,-93.3898,"MAR",4.6776,100.88,82.87,32.24,16.7,2.44,3,4.6776,4.84720209917868
2004,17.8343,-93.3898,"APR",5.8358,100.65,75.16,37.4,17.3,1.92,4,5.8358,4.980736236849
2004,17.8343,-93.3898,"MAY",4.9646,100.61,80.98,35,21.95,2.71,5,4.9646,6.09997174950273
2004,17.8343,-93.3898,"JUN",5.7091,100.6,81.44,34.18,22.74,2.32,6,5.7091,5.64608483285912
2004,17.8343,-93.3898,"JUL",5.7965,100.65,78.83,34.3,22.34,2.2,7,5.7965,5.49873211914469
2004,17.8343,-93.3898,"AUG",5.7986,100.65,81.91,34.92,23.8,2.21,8,5.7986,5.64519187635835
2004,17.8343,-93.3898,"SEP",5.2464,100.49,87.37,31.59,22.68,1.51,9,5.2464,4.11112451167252
2004,17.8343,-93.3898,"OCT",4.793,100.55,89.1,32.38,19.88,2.01,10,4.793,4.52147411098738
2004,17.8343,-93.3898,"NOV",4.4354,100.86,86.58,32.06,15.45,2.39,11,4.4354,4.4862356166591
2004,17.8343,-93.3898,"DEC",3.3871,101.13,86.87,30.43,13.92,2.21,12,3.3871,3.86639970687234
2004,17.8948,-93.7536,"JAN",3.4747,101.25,88.6,29.11,16.71,3.1,1,3.4747,4.86221374261086
2004,17.8948,-93.7536,"FEB",4.151,101.18,85.74,31.01,16.47,2.91,2,4.151,5.04007701375511
2004,17.8948,-93.7536,"MAR",4.6776,101.12,83.49,32.21,17.5,2.95,3,4.6776,5.4817678431843
2004,17.8948,-93.7536,"APR",5.8358,100.86,75.83,36.87,18.75,2.51,4,5.8358,5.88018136196222
2004,17.8948,-93.7536,"MAY",4.9646,100.83,81.86,35.3,22.55,3.18,5,4.9646,6.81013937942141
2004,17.8948,-93.7536,"JUN",5.7091,100.83,83.92,32.56,23.4,2.48,6,5.7091,5.74042694952212
2004,17.8948,-93.7536,"JUL",5.7965,100.88,84.1,32.19,23.01,2.36,7,5.7965,5.51409531836614
2004,17.8948,-93.7536,"AUG",5.7986,100.88,84.24,32.96,24.38,2.48,8,5.7986,5.87443995333019
2004,17.8948,-93.7536,"SEP",5.2464,100.72,87.09,31.38,23.36,1.84,9,5.2464,4.62177820527521
2004,17.8948,-93.7536,"OCT",4.793,100.77,88.27,32.11,21.41,2.39,10,4.793,5.13373146842066
2004,17.8948,-93.7536,"NOV",4.4354,101.09,86.24,31.76,17.08,2.83,11,4.4354,5.10364552826348
2004,17.8948,-93.7536,"DEC",3.3871,101.35,86.56,29.5,15.65,2.9,12,3.3871,4.62484779567208
2004,17.9235,-94.0283,"JAN",3.1438,101.25,88.6,29.11,16.71,3.1,1,3.1438,4.83313884721554
2004,17.9235,-94.0283,"FEB",3.8412,101.18,85.74,31.01,16.47,2.91,2,3.8412,5.00948503516516
2004,17.9235,-94.0283,"MAR",4.5022,101.12,83.49,32.21,17.5,2.95,3,4.5022,5.46274420987387
2004,17.9235,-94.0283,"APR",5.6052,100.86,75.83,36.87,18.75,2.51,4,5.6052,5.85280014159397
2004,17.9235,-94.0283,"MAY",4.9805,100.83,81.86,35.3,22.55,3.18,5,4.9805,6.81207099710521
2004,17.9235,-94.0283,"JUN",5.3138,100.83,83.92,32.56,23.4,2.48,6,5.3138,5.69149874996527
2004,17.9235,-94.0283,"JUL",5.5282,100.88,84.1,32.19,23.01,2.36,7,5.5282,5.4808371121097
2004,17.9235,-94.0283,"AUG",5.2075,100.88,84.24,32.96,24.38,2.48,8,5.2075,5.80158807562241
2004,17.9235,-94.0283,"SEP",4.7407,100.72,87.09,31.38,23.36,1.84,9,4.7407,4.55905771864884
2004,17.9235,-94.0283,"OCT",4.6066,100.77,88.27,32.11,21.41,2.39,10,4.6066,5.11301005563719
2004,17.9235,-94.0283,"NOV",4.1362,101.09,86.24,31.76,17.08,2.83,11,4.1362,5.07550284164029
2004,17.9235,-94.0283,"DEC",2.9602,101.35,86.56,29.5,15.65,2.9,12,2.9602,4.58863054587582
2004,17.9497,-93.4213,"JAN",3.4747,101.03,88.79,30.03,15.66,2.45,1,3.4747,4.22120306001429
2004,17.9497,-93.4213,"FEB",4.151,100.96,86.2,32.12,15.94,2.32,2,4.151,4.47113474767619
2004,17.9497,-93.4213,"MAR",4.6776,100.88,82.87,32.24,16.7,2.44,3,4.6776,4.84691745956607
2004,17.9497,-93.4213,"APR",5.8358,100.65,75.16,37.4,17.3,1.92,4,5.8358,4.98069048532755
2004,17.9497,-93.4213,"MAY",4.9646,100.61,80.98,35,21.95,2.71,5,4.9646,6.10013961744852
2004,17.9497,-93.4213,"JUN",5.7091,100.6,81.44,34.18,22.74,2.32,6,5.7091,5.64639613820973
2004,17.9497,-93.4213,"JUL",5.7965,100.65,78.83,34.3,22.34,2.2,7,5.7965,5.49900970792775
2004,17.9497,-93.4213,"AUG",5.7986,100.65,81.91,34.92,23.8,2.21,8,5.7986,5.64527953410798
2004,17.9497,-93.4213,"SEP",5.2464,100.49,87.37,31.59,22.68,1.51,9,5.2464,4.1109222965631
2004,17.9497,-93.4213,"OCT",4.793,100.55,89.1,32.38,19.88,2.01,10,4.793,4.52096835176939
2004,17.9497,-93.4213,"NOV",4.4354,100.86,86.58,32.06,15.45,2.39,11,4.4354,4.48546544281293
2004,17.9497,-93.4213,"DEC",3.3871,101.13,86.87,30.43,13.92,2.21,12,3.3871,3.86565242224648
2004,17.9601,-93.5586,"JAN",3.4747,101.25,88.6,29.11,16.71,3.1,1,3.4747,4.8618456593905
2004,17.9601,-93.5586,"FEB",4.151,101.18,85.74,31.01,16.47,2.91,2,4.151,5.03978257721628
2004,17.9601,-93.5586,"MAR",4.6776,101.12,83.49,32.21,17.5,2.95,3,4.6776,5.48161080033716
2004,17.9601,-93.5586,"APR",5.8358,100.86,75.83,36.87,18.75,2.51,4,5.8358,5.88015592471181
2004,17.9601,-93.5586,"MAY",4.9646,100.83,81.86,35.3,22.55,3.18,5,4.9646,6.81023228772297
2004,17.9601,-93.5586,"JUN",5.7091,100.83,83.92,32.56,23.4,2.48,6,5.7091,5.74059653567934
2004,17.9601,-93.5586,"JUL",5.7965,100.88,84.1,32.19,23.01,2.36,7,5.7965,5.51424381062505
2004,17.9601,-93.5586,"AUG",5.7986,100.88,84.24,32.96,24.38,2.48,8,5.7986,5.87448689697206
2004,17.9601,-93.5586,"SEP",5.2464,100.72,87.09,31.38,23.36,1.84,9,5.2464,4.62166532298086
2004,17.9601,-93.5586,"OCT",4.793,100.77,88.27,32.11,21.41,2.39,10,4.793,5.13344630304661
2004,17.9601,-93.5586,"NOV",4.4354,101.09,86.24,31.76,17.08,2.83,11,4.4354,5.10321339466243
2004,17.9601,-93.5586,"DEC",3.3871,101.35,86.56,29.5,15.65,2.9,12,3.3871,4.62444120339007
2004,18.0228,-94.0612,"JAN",3.2986,101.25,88.6,29.11,16.71,3.1,1,3.2986,4.84613231764521
2004,18.0228,-94.0612,"FEB",4.073,101.18,85.74,31.01,16.47,2.91,2,4.073,5.03183767778702
2004,18.0228,-94.0612,"MAR",5.1401,101.12,83.49,32.21,17.5,2.95,3,5.1401,5.53141605858866
2004,18.0228,-94.0612,"APR",5.623,100.86,75.83,36.87,18.75,2.51,4,5.623,5.85487495238881
2004,18.0228,-94.0612,"MAY",5.6522,100.83,81.86,35.3,22.55,3.18,5,5.6522,6.89210545233129
2004,18.0228,-94.0612,"JUN",5.9921,100.83,83.92,32.56,23.4,2.48,6,5.9921,5.77585325705685
2004,18.0228,-94.0612,"JUL",6.1579,100.88,84.1,32.19,23.01,2.36,7,6.1579,5.55928667798722
2004,18.0228,-94.0612,"AUG",5.934,100.88,84.24,32.96,24.38,2.48,8,5.934,5.89122560440207
2004,18.0228,-94.0612,"SEP",5.1163,100.72,87.09,31.38,23.36,1.84,9,5.1163,4.60543743992012
2004,18.0228,-94.0612,"OCT",4.6627,100.77,88.27,32.11,21.41,2.39,10,4.6627,5.11878599828654
2004,18.0228,-94.0612,"NOV",4.3126,101.09,86.24,31.76,17.08,2.83,11,4.3126,5.09134274404367
2004,18.0228,-94.0612,"DEC",3.1522,101.35,86.56,29.5,15.65,2.9,12,3.1522,4.60426232839744
2004,18.0254,-93.6822,"JAN",3.6247,101.25,88.6,29.11,16.71,3.1,1,3.6247,4.87455815802115
2004,18.0254,-93.6822,"FEB",4.127,101.18,85.74,31.01,16.47,2.91,2,4.127,5.03712995962087
2004,18.0254,-93.6822,"MAR",5.0585,101.12,83.49,32.21,17.5,2.95,3,5.0585,5.52259529282845
2004,18.0254,-93.6822,"APR",5.7343,100.86,75.83,36.87,18.75,2.51,4,5.7343,5.8680834662192
2004,18.0254,-93.6822,"MAY",5.6074,100.83,81.86,35.3,22.55,3.18,5,5.6074,6.88678100427805
2004,18.0254,-93.6822,"JUN",6.3211,100.83,83.92,32.56,23.4,2.48,6,6.3211,5.81665954066935
2004,18.0254,-93.6822,"JUL",6.1682,100.88,84.1,32.19,23.01,2.36,7,6.1682,5.56057261912561
2004,18.0254,-93.6822,"AUG",6.2863,100.88,84.24,32.96,24.38,2.48,8,6.2863,5.93466449471217
2004,18.0254,-93.6822,"SEP",5.4838,100.72,87.09,31.38,23.36,1.84,9,5.4838,4.6509645802262
2004,18.0254,-93.6822,"OCT",4.8778,100.77,88.27,32.11,21.41,2.39,10,4.8778,5.14252227078067
2004,18.0254,-93.6822,"NOV",4.428,101.09,86.24,31.76,17.08,2.83,11,4.428,5.10208966038619
2004,18.0254,-93.6822,"DEC",3.4469,101.35,86.56,29.5,15.65,2.9,12,3.4469,4.62907029744486
2004,18.0829,-93.7948,"JAN",3.6247,101.25,88.6,29.11,16.71,3.1,1,3.6247,4.87421788460525
2004,18.0829,-93.7948,"FEB",4.127,101.18,85.74,31.01,16.47,2.91,2,4.127,5.03687062753569
2004,18.0829,-93.7948,"MAR",5.0585,101.12,83.49,32.21,17.5,2.95,3,5.0585,5.52244464837484
2004,18.0829,-93.7948,"APR",5.7343,100.86,75.83,36.87,18.75,2.51,4,5.7343,5.86806044931389
2004,18.0829,-93.7948,"MAY",5.6074,100.83,81.86,35.3,22.55,3.18,5,5.6074,6.88687248118921
2004,18.0829,-93.7948,"JUN",6.3211,100.83,83.92,32.56,23.4,2.48,6,6.3211,5.81682375121893
2004,18.0829,-93.7948,"JUL",6.1682,100.88,84.1,32.19,23.01,2.36,7,6.1682,5.56071069447793
2004,18.0829,-93.7948,"AUG",6.2863,100.88,84.24,32.96,24.38,2.48,8,6.2863,5.93470824951791
2004,18.0829,-93.7948,"SEP",5.4838,100.72,87.09,31.38,23.36,1.84,9,5.4838,4.65085956085858
2004,18.0829,-93.7948,"OCT",4.8778,100.77,88.27,32.11,21.41,2.39,10,4.8778,5.14226512847745
2004,18.0829,-93.7948,"NOV",4.428,101.09,86.24,31.76,17.08,2.83,11,4.428,5.1017074228756
2004,18.0829,-93.7948,"DEC",3.4469,101.35,86.56,29.5,15.65,2.9,12,3.4469,4.62870355522081
2004,18.0855,-93.0642,"JAN",3.6247,101.03,88.79,30.03,15.66,2.45,1,3.6247,4.23412924310848
2004,18.0855,-93.0642,"FEB",4.127,100.96,86.2,32.12,15.94,2.32,2,4.127,4.46801158690945
2004,18.0855,-93.0642,"MAR",5.0585,100.88,82.87,32.24,16.7,2.44,3,5.0585,4.88902942278934
2004,18.0855,-93.0642,"APR",5.7343,100.65,75.16,37.4,17.3,1.92,4,5.7343,4.96816539479614
2004,18.0855,-93.0642,"MAY",5.6074,100.61,80.98,35,21.95,2.71,5,5.6074,6.17863439971545
2004,18.0855,-93.0642,"JUN",6.3211,100.6,81.44,34.18,22.74,2.32,6,6.3211,5.72342049621015
2004,18.0855,-93.0642,"JUL",6.1682,100.65,78.83,34.3,22.34,2.2,7,6.1682,5.54578089500908
2004,18.0855,-93.0642,"AUG",6.2863,100.65,81.91,34.92,23.8,2.21,8,6.2863,5.706605525922
2004,18.0855,-93.0642,"SEP",5.4838,100.49,87.37,31.59,22.68,1.51,9,5.4838,4.14077708228792
2004,18.0855,-93.0642,"OCT",4.8778,100.55,89.1,32.38,19.88,2.01,10,4.8778,4.52995772823295
2004,18.0855,-93.0642,"NOV",4.428,100.86,86.58,32.06,15.45,2.39,11,4.428,4.48384440866481
2004,18.0855,-93.0642,"DEC",3.4469,101.13,86.87,30.43,13.92,2.21,12,3.4469,3.8700643161108
2004,18.0881,-93.9321,"JAN",3.6247,101.25,88.6,29.11,16.71,3.1,1,3.6247,4.87418706336581
2004,18.0881,-93.9321,"FEB",4.127,101.18,85.74,31.01,16.47,2.91,2,4.127,5.0368471397493
2004,18.0881,-93.9321,"MAR",5.0585,101.12,83.49,32.21,17.5,2.95,3,5.0585,5.5224310002135
2004,18.0881,-93.9321,"APR",5.7343,100.86,75.83,36.87,18.75,2.51,4,5.7343,5.86805834523042
2004,18.0881,-93.9321,"MAY",5.6074,100.83,81.86,35.3,22.55,3.18,5,5.6074,6.88688073318955
2004,18.0881,-93.9321,"JUN",6.3211,100.83,83.92,32.56,23.4,2.48,6,6.3211,5.81683857641262
2004,18.0881,-93.9321,"JUL",6.1682,100.88,84.1,32.19,23.01,2.36,7,6.1682,5.56072315752148
2004,18.0881,-93.9321,"AUG",6.2863,100.88,84.24,32.96,24.38,2.48,8,6.2863,5.93471218281228
2004,18.0881,-93.9321,"SEP",5.4838,100.72,87.09,31.38,23.36,1.84,9,5.4838,4.65085003829193
2004,18.0881,-93.9321,"OCT",4.8778,100.77,88.27,32.11,21.41,2.39,10,4.8778,5.14224183801984
2004,18.0881,-93.9321,"NOV",4.428,101.09,86.24,31.76,17.08,2.83,11,4.428,5.10167280234459
2004,18.0881,-93.9321,"DEC",3.4469,101.35,86.56,29.5,15.65,2.9,12,3.4469,4.6286703350865
2004,18.092,-93.0361,"JAN",3.6247,101.03,88.79,30.03,15.66,2.45,1,3.6247,4.23408879823849
2004,18.092,-93.0361,"FEB",4.127,100.96,86.2,32.12,15.94,2.32,2,4.127,4.4679805765272
2004,18.092,-93.0361,"MAR",5.0585,100.88,82.87,32.24,16.7,2.44,3,5.0585,4.88901188632763
2004,18.092,-93.0361,"APR",5.7343,100.65,75.16,37.4,17.3,1.92,4,5.7343,4.96816268026002
2004,18.092,-93.0361,"MAY",5.6074,100.61,80.98,35,21.95,2.71,5,5.6074,6.17864491348796
2004,18.092,-93.0361,"JUN",6.3211,100.6,81.44,34.18,22.74,2.32,6,6.3211,5.72343970536751
2004,18.092,-93.0361,"JUL",6.1682,100.65,78.83,34.3,22.34,2.2,7,6.1682,5.54579733581308
2004,18.092,-93.0361,"AUG",6.2863,100.65,81.91,34.92,23.8,2.21,8,6.2863,5.70661068360255
2004,18.092,-93.0361,"SEP",5.4838,100.49,87.37,31.59,22.68,1.51,9,5.4838,4.140764976551
2004,18.092,-93.0361,"OCT",4.8778,100.55,89.1,32.38,19.88,2.01,10,4.8778,4.52992845512556
2004,18.092,-93.0361,"NOV",4.428,100.86,86.58,32.06,15.45,2.39,11,4.428,4.48380068251764
2004,18.092,-93.0361,"DEC",3.4469,101.13,86.87,30.43,13.92,2.21,12,3.4469,3.87002104343967
2004,18.0953,-93.0965,"JAN",3.6247,101.03,88.79,30.03,15.66,2.45,1,3.6247,4.23406825961195
2004,18.0953,-93.0965,"FEB",4.127,100.96,86.2,32.12,15.94,2.32,2,4.127,4.46796482910833
2004,18.0953,-93.0965,"MAR",5.0585,100.88,82.87,32.24,16.7,2.44,3,5.0585,4.88900298068477
2004,18.0953,-93.0965,"APR",5.7343,100.65,75.16,37.4,17.3,1.92,4,5.7343,4.96816129980424
2004,18.0953,-93.0965,"MAY",5.6074,100.61,80.98,35,21.95,2.71,5,5.6074,6.17865024915766
2004,18.0953,-93.0965,"JUN",6.3211,100.6,81.44,34.18,22.74,2.32,6,6.3211,5.72344945512435
2004,18.0953,-93.0965,"JUL",6.1682,100.65,78.83,34.3,22.34,2.2,7,6.1682,5.54580568019562
2004,18.0953,-93.0965,"AUG",6.2863,100.65,81.91,34.92,23.8,2.21,8,6.2863,5.70661329965419
2004,18.0953,-93.0965,"SEP",5.4838,100.49,87.37,31.59,22.68,1.51,9,5.4838,4.14075882802257
2004,18.0953,-93.0965,"OCT",4.8778,100.55,89.1,32.38,19.88,2.01,10,4.8778,4.52991358981531
2004,18.0953,-93.0965,"NOV",4.428,100.86,86.58,32.06,15.45,2.39,11,4.428,4.48377847777367
2004,18.0953,-93.0965,"DEC",3.4469,101.13,86.87,30.43,13.92,2.21,12,3.4469,3.86999906865943
2004,18.0992,-93.1363,"JAN",3.6247,101.03,88.79,30.03,15.66,2.45,1,3.6247,4.23404398228004
2004,18.0992,-93.1363,"FEB",4.127,100.96,86.2,32.12,15.94,2.32,2,4.127,4.4679462153209
2004,18.0992,-93.1363,"MAR",5.0585,100.88,82.87,32.24,16.7,2.44,3,5.0585,4.88899245364909
2004,18.0992,-93.1363,"APR",5.7343,100.65,75.16,37.4,17.3,1.92,4,5.7343,4.96815966635363
2004,18.0992,-93.1363,"MAY",5.6074,100.61,80.98,35,21.95,2.71,5,5.6074,6.1786565531331
2004,18.0992,-93.1363,"JUN",6.3211,100.6,81.44,34.18,22.74,2.32,6,6.3211,5.72346097532044
2004,18.0992,-93.1363,"JUL",6.1682,100.65,78.83,34.3,22.34,2.2,7,6.1682,5.54581553957933
2004,18.0992,-93.1363,"AUG",6.2863,100.65,81.91,34.92,23.8,2.21,8,6.2863,5.706616389213
2004,18.0992,-93.1363,"SEP",5.4838,100.49,87.37,31.59,22.68,1.51,9,5.4838,4.1407515593752
2004,18.0992,-93.1363,"OCT",4.8778,100.55,89.1,32.38,19.88,2.01,10,4.8778,4.5298960186134
2004,18.0992,-93.1363,"NOV",4.428,100.86,86.58,32.06,15.45,2.39,11,4.428,4.48375223118706
2004,18.0992,-93.1363,"DEC",3.4469,101.13,86.87,30.43,13.92,2.21,12,3.4469,3.86997309361992
2004,18.122,-93.0457,"JAN",3.6247,101.03,88.79,30.03,15.66,2.45,1,3.6247,4.23390195760271
2004,18.122,-93.0457,"FEB",4.127,100.96,86.2,32.12,15.94,2.32,2,4.127,4.4678373268133
2004,18.122,-93.0457,"MAR",5.0585,100.88,82.87,32.24,16.7,2.44,3,5.0585,4.88893086359397
2004,18.122,-93.0457,"APR",5.7343,100.65,75.16,37.4,17.3,1.92,4,5.7343,4.96815007352746
2004,18.122,-93.0457,"MAY",5.6074,100.61,80.98,35,21.95,2.71,5,5.6074,6.17869336778044
2004,18.122,-93.0457,"JUN",6.3211,100.6,81.44,34.18,22.74,2.32,6,6.3211,5.72352827552813
2004,18.122,-93.0457,"JUL",6.1682,100.65,78.83,34.3,22.34,2.2,7,6.1682,5.54587313225282
2004,18.122,-93.0457,"AUG",6.2863,100.65,81.91,34.92,23.8,2.21,8,6.2863,5.70663440489011
2004,18.122,-93.0457,"SEP",5.4838,100.49,87.37,31.59,22.68,1.51,9,5.4838,4.14070901793909
2004,18.122,-93.0457,"OCT",4.8778,100.55,89.1,32.38,19.88,2.01,10,4.8778,4.52979322725517
2004,18.122,-93.0457,"NOV",4.428,100.86,86.58,32.06,15.45,2.39,11,4.428,4.4835986894621
2004,18.122,-93.0457,"DEC",3.4469,101.13,86.87,30.43,13.92,2.21,12,3.4469,3.86982113444177
2004,18.1259,-93.08,"JAN",3.6247,101.03,88.79,30.03,15.66,2.45,1,3.6247,4.23387764753434
2004,18.1259,-93.08,"FEB",4.127,100.96,86.2,32.12,15.94,2.32,2,4.127,4.46781868926297
2004,18.1259,-93.08,"MAR",5.0585,100.88,82.87,32.24,16.7,2.44,3,5.0585,4.88892032034504
2004,18.1259,-93.08,"APR",5.7343,100.65,75.16,37.4,17.3,1.92,4,5.7343,4.96814842522146
2004,18.1259,-93.08,"MAY",5.6074,100.61,80.98,35,21.95,2.71,5,5.6074,6.17869965829096
2004,18.1259,-93.08,"JUN",6.3211,100.6,81.44,34.18,22.74,2.32,6,6.3211,5.72353977908976
2004,18.1259,-93.08,"JUL",6.1682,100.65,78.83,34.3,22.34,2.2,7,6.1682,5.54588297562792
